trial,alpha,alg,group,t,t-inv
0,0.1,eval,103.0,1029.0,343.0
0,0.1,eval,46.0,1328.0,394.0
0,0.1,eval,80.0,1434.0,1153.0
0,0.1,eval,51.0,2624.0,950.0
0,0.1,eval,81.0,3000.0,2296.0
0,0.1,eval,6.0,3600.0,1301.0
0,0.1,eval,78.0,4016.0,1333.0
0,0.1,eval,29.0,4279.0,1388.0
0,0.1,eval,30.0,5316.0,3541.0
0,0.1,eval,79.0,5681.0,285.0
0,0.1,eval,7.0,5807.0,2280.0
0,0.1,eval,5.0,5850.0,394.0
0,0.1,eval,86.0,6435.0,4036.0
0,0.1,eval,34.0,6668.0,142.0
0,0.1,eval,27.0,8122.0,3327.0
0,0.1,eval,74.0,9274.0,366.0
0,0.1,eval,2.0,9297.0,5517.0
0,0.1,eval,4.0,9860.0,1569.0
0,0.1,sprt,103.0,3325.0,1057.0
0,0.1,sprt,46.0,6042.0,1933.0
0,0.1,sprt,51.0,7900.0,2640.0
0,0.1,lilt,103.0,1966.0,101.0
0,0.1,lilt,46.0,7191.0,101.0
0,0.1,lila,34.0,142.0,101.0
0,0.1,lila,103.0,733.0,101.0
0,0.1,lila,46.0,1030.0,101.0
0,0.1,lila,79.0,1074.0,121.0
0,0.1,lila,80.0,1290.0,113.0
0,0.1,lila,51.0,1306.0,101.0
0,0.1,lila,78.0,1417.0,101.0
0,0.1,lila,6.0,1574.0,113.0
0,0.1,lila,5.0,2109.0,234.0
0,0.1,lila,81.0,2658.0,101.0
0,0.1,lila,7.0,2855.0,101.0
0,0.1,lila,29.0,2903.0,329.0
0,0.1,lila,27.0,4424.0,101.0
0,0.1,lila,30.0,4941.0,490.0
0,0.1,lila,86.0,5770.0,101.0
0,0.1,lila,4.0,7873.0,218.0
0,0.1,lila,87.0,8542.0,147.0
0,0.1,lila,2.0,8725.0,137.0
0,0.1,lila,74.0,9274.0,120.0
0,0.1,lila,104.0,9992.0,101.0
1,0.1,eval,103.0,956.0,166.0
1,0.1,eval,80.0,1623.0,132.0
1,0.1,eval,6.0,1637.0,132.0
1,0.1,eval,51.0,1827.0,170.0
1,0.1,eval,79.0,3194.0,871.0
1,0.1,eval,81.0,3354.0,2666.0
1,0.1,eval,28.0,4000.0,877.0
1,0.1,eval,46.0,4118.0,971.0
1,0.1,eval,30.0,4641.0,1827.0
1,0.1,eval,7.0,5027.0,3509.0
1,0.1,eval,29.0,5816.0,1838.0
1,0.1,eval,104.0,6190.0,399.0
1,0.1,eval,88.0,6665.0,876.0
1,0.1,eval,87.0,6993.0,1058.0
1,0.1,eval,52.0,7396.0,624.0
1,0.1,eval,86.0,7498.0,117.0
1,0.1,eval,34.0,7672.0,116.0
1,0.1,eval,5.0,8384.0,3185.0
1,0.1,sprt,103.0,4067.0,1438.0
1,0.1,sprt,104.0,6552.0,1222.0
1,0.1,sprt,51.0,7122.0,2596.0
1,0.1,sprt,46.0,9062.0,3369.0
1,0.1,lilt,103.0,3161.0,101.0
1,0.1,lilt,104.0,7013.0,101.0
1,0.1,lila,6.0,101.0,101.0
1,0.1,lila,34.0,116.0,101.0
1,0.1,lila,86.0,117.0,101.0
1,0.1,lila,80.0,132.0,101.0
1,0.1,lila,36.0,351.0,234.0
1,0.1,lila,51.0,381.0,101.0
1,0.1,lila,103.0,867.0,101.0
1,0.1,lila,29.0,2534.0,236.0
1,0.1,lila,46.0,2906.0,101.0
1,0.1,lila,81.0,2926.0,300.0
1,0.1,lila,30.0,3023.0,322.0
1,0.1,lila,79.0,3119.0,190.0
1,0.1,lila,28.0,3660.0,191.0
1,0.1,lila,7.0,4949.0,600.0
1,0.1,lila,104.0,5680.0,101.0
1,0.1,lila,5.0,5773.0,272.0
1,0.1,lila,88.0,5884.0,234.0
1,0.1,lila,87.0,6251.0,153.0
1,0.1,lila,52.0,6908.0,101.0
1,0.1,lila,35.0,7065.0,245.0
1,0.1,lila,47.0,8311.0,101.0
2,0.1,eval,103.0,1145.0,130.0
2,0.1,eval,86.0,2153.0,547.0
2,0.1,eval,51.0,2315.0,749.0
2,0.1,eval,46.0,2381.0,154.0
2,0.1,eval,81.0,2720.0,1949.0
2,0.1,eval,80.0,2863.0,181.0
2,0.1,eval,6.0,3388.0,181.0
2,0.1,eval,7.0,4742.0,837.0
2,0.1,eval,79.0,6350.0,235.0
2,0.1,eval,104.0,6444.0,4315.0
2,0.1,eval,34.0,6535.0,539.0
2,0.1,eval,47.0,6603.0,2555.0
2,0.1,eval,28.0,7009.0,209.0
2,0.1,eval,87.0,7109.0,1986.0
2,0.1,eval,83.0,7582.0,3502.0
2,0.1,eval,30.0,7802.0,2798.0
2,0.1,eval,29.0,8618.0,2233.0
2,0.1,sprt,103.0,4177.0,1317.0
2,0.1,sprt,104.0,6575.0,2516.0
2,0.1,sprt,46.0,6855.0,2961.0
2,0.1,sprt,51.0,8464.0,2884.0
2,0.1,lilt,103.0,3288.0,101.0
2,0.1,lilt,104.0,8301.0,101.0
2,0.1,lila,75.0,101.0,101.0
2,0.1,lila,105.0,103.0,101.0
2,0.1,lila,48.0,145.0,145.0
2,0.1,lila,91.0,145.0,362.0
2,0.1,lila,6.0,181.0,101.0
2,0.1,lila,80.0,181.0,101.0
2,0.1,lila,46.0,192.0,101.0
2,0.1,lila,103.0,192.0,101.0
2,0.1,lila,31.0,1623.0,662.0
2,0.1,lila,86.0,2107.0,107.0
2,0.1,lila,51.0,2142.0,101.0
2,0.1,lila,81.0,2220.0,116.0
2,0.1,lila,7.0,2222.0,116.0
2,0.1,lila,34.0,2580.0,107.0
2,0.1,lila,29.0,3825.0,199.0
2,0.1,lila,83.0,4371.0,1099.0
2,0.1,lila,76.0,4994.0,591.0
2,0.1,lila,104.0,5023.0,101.0
2,0.1,lila,30.0,5468.0,566.0
2,0.1,lila,79.0,6191.0,122.0
2,0.1,lila,47.0,6265.0,104.0
2,0.1,lila,28.0,6361.0,130.0
2,0.1,lila,87.0,6491.0,303.0
2,0.1,lila,35.0,8588.0,669.0
2,0.1,lila,13.0,9443.0,1649.0
2,0.1,lila,52.0,9797.0,101.0
3,0.1,eval,103.0,311.0,272.0
3,0.1,eval,46.0,383.0,258.0
3,0.1,eval,80.0,659.0,159.0
3,0.1,eval,29.0,927.0,110.0
3,0.1,eval,86.0,3490.0,417.0
3,0.1,eval,51.0,3685.0,1231.0
3,0.1,eval,81.0,3884.0,1147.0
3,0.1,eval,30.0,4679.0,1231.0
3,0.1,eval,34.0,5328.0,522.0
3,0.1,eval,87.0,5734.0,2022.0
3,0.1,eval,6.0,6988.0,1894.0
3,0.1,eval,104.0,7735.0,4087.0
3,0.1,eval,11.0,8829.0,314.0
3,0.1,eval,7.0,9434.0,1208.0
3,0.1,eval,35.0,9715.0,1097.0
3,0.1,sprt,103.0,4152.0,938.0
3,0.1,sprt,104.0,7713.0,2607.0
3,0.1,sprt,46.0,8856.0,2460.0
3,0.1,sprt,51.0,9238.0,3317.0
3,0.1,lilt,103.0,3897.0,101.0
3,0.1,lila,29.0,101.0,101.0
3,0.1,lila,80.0,159.0,101.0
3,0.1,lila,46.0,274.0,101.0
3,0.1,lila,103.0,274.0,101.0
3,0.1,lila,11.0,314.0,101.0
3,0.1,lila,5.0,387.0,101.0
3,0.1,lila,86.0,548.0,101.0
3,0.1,lila,81.0,1208.0,157.0
3,0.1,lila,7.0,1694.0,225.0
3,0.1,lila,51.0,2268.0,101.0
3,0.1,lila,30.0,4125.0,535.0
3,0.1,lila,104.0,4182.0,101.0
3,0.1,lila,6.0,4431.0,287.0
3,0.1,lila,34.0,5083.0,101.0
3,0.1,lila,87.0,5225.0,217.0
3,0.1,lila,35.0,6261.0,508.0
3,0.1,lila,78.0,9027.0,175.0
4,0.1,eval,103.0,1711.0,1143.0
4,0.1,eval,6.0,2248.0,1444.0
4,0.1,eval,46.0,2252.0,1276.0
4,0.1,eval,80.0,2252.0,1185.0
4,0.1,eval,51.0,4657.0,1609.0
4,0.1,eval,86.0,5244.0,263.0
4,0.1,eval,34.0,5328.0,263.0
4,0.1,eval,104.0,5630.0,1816.0
4,0.1,eval,29.0,6147.0,4675.0
4,0.1,eval,79.0,6420.0,2125.0
4,0.1,eval,81.0,8122.0,4956.0
4,0.1,eval,7.0,8145.0,5845.0
4,0.1,eval,52.0,9116.0,6255.0
4,0.1,eval,87.0,9505.0,4371.0
4,0.1,sprt,103.0,4956.0,1707.0
4,0.1,sprt,104.0,6255.0,1662.0
4,0.1,sprt,51.0,8742.0,4191.0
4,0.1,sprt,52.0,9279.0,4215.0
4,0.1,sprt,46.0,9284.0,2384.0
4,0.1,lilt,103.0,4314.0,101.0
4,0.1,lilt,104.0,7608.0,101.0
4,0.1,lila,103.0,1609.0,101.0
4,0.1,lila,80.0,1727.0,155.0
4,0.1,lila,6.0,2081.0,196.0
4,0.1,lila,46.0,2144.0,131.0
4,0.1,lila,79.0,2491.0,243.0
